tournament_name,start_date,end_date,center_name,center_location,pattern_name,pattern_length,pattern_volume,pattern_ratio,position,name,hometown,match_play_record,average,points,earnings,squad,score,+/-_200
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,32,Matt Sanders,"Evansville, Ind.",'--',216.28,645,2800,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,33,Ryan Ciminelli,"Monroe, N.C.",'--',213.42,615,2700,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,34,Brandon Runk,"Milton, Pa.",'--',215.7,600,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,35,Dick Allen,"Chapin, S.C.",'--',215.07,585,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,36,Wes Malott,"Fort Wayne, Ind.",'--',214.93,570,100,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,37,Ildemaro Ruiz,Venezuela,'--',214.87,555,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,38,"David ""Boog"" Krol","Nixa, Mo.",'--',214.47,540,100,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,39,John Furey,"Howell, N.J.",'--',214.1,525,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,40,Stu Williams,"Pflugerville, Texas",'--',213.8,510,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,41,Trevor Roberts,"Crystal River, Fla.",'--',213.77,495,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,42,Brandon Novak,"Chillicothe, Ohio",'--',213.73,480,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,43,BJ Moore,"Greensburg, Pa.",'--',213.6,465,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,44,Michael Davidson,"Versailles, Ohio",'--',212.97,450,100,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,45,AJ Chapman,"Manchester, Iowa",'--',212.63,435,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,46,Arturo Quintero,Mexico,'--',212.5,420,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,47,Kim Bolleby,Sweden,'--',212.07,405,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,48,Kris Koeltzow,"Wheat  Ridge, Colo.",'--',211.5,390,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,49,Bill O'Neill,"Langhorne, Pa.",'--',211.43,375,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,50,Michael Martell,"Brooklyn, N.Y.",'--',211.37,360,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,51,Kevin McCune,"Munster, Ind.",'--',211.23,338,100,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,52,Zeke Bayt,"Westerville, Ohio",'--',211.23,338,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,53,Tobias Boerding,Germany,'--',210.93,315,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,54,DJ Archer,"Louisville, Ky.",'--',210.7,300,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,55,Santtu Tahvanainen,Finland,'--',210.67,285,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,56,Jake Peters,"Henderson, Nev.",'--',210.37,270,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,57,Anthony Pepe,"Long Island City, N.Y.",'--',210.17,248,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,58,Karl Wahlgren,Helsingborg,'--',210.17,248,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,59,Frank Snodgrass,"Adrian, MI",'--',209.93,225,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,60,Marshall Kent,"Yakima, Wash.",'--',209.7,210,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,61,Tom Hess,"Granger, Iowa",'--',209.33,195,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,62,Carlos Granados,Venezuela,'--',209.13,180,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,63,Graham Fach,"Urbana, Ohio",'--',209.1,165,100,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,64,Sam Cooley,Australia,'--',208.57,150,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,65,Nathan Bohr,"Austin, Texas",'--',208.53,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,66,Tom Daugherty,"Riverview, Fla.",'--',208.23,135,100,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,67,Shawn Maldonado,Houston,'--',208,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,68,Parker Bohn III,"Jackson, N.J.",'--',208,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,69,Thomas Larsen,Denmark,'--',207.33,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,70,Chris Barnes,"Denton, Texas",'--',207.33,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,71,Zach Weidman,"Indianapolis, Ind.",'--',207.1,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,72,Tim Foy Jr.,"Seaford, Del.",'--',206.83,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,73,Anthony Neuer,"Lewisburg, Pa.",'--',206.7,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,74,Matt Ogle,"Louisville, Ky.",'--',206.63,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,75,François Lavoie,Canada,'--',206.43,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,76,Sean Lavery-Spahr,"Pasadena, Texas",'--',206.27,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,77,Bryan Hahlen,"Greenwood, S.C.",'--',205.9,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,78,Anthony Lavery-Spahr,"Pasadena, Texas",'--',205.6,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,79,JR Raymond,"Clinton Twp., Mich.",'--',205.6,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,80,Brent Boho,"Colgate, Wis.",'--',205.33,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,81,Chris Sloan,Ireland,'--',205.1,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,82,Richie Teece,"Aldershot, Hampshire",'--',204.83,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,83,Pascal Winternheimer,Germany,'--',204.43,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,84,Johnathan Norman,"Houston, Texas",'--',204.27,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,85,Ryan Shafer,"Horseheads, N.Y.",'--',203.1,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,86,Osku Palermaa,Finland,'--',203.07,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,87,Zulmazran Zulkifli,Malaysia,'--',202.97,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,88,Nate Garcia,"Port St. Lucie, Fla.",'--',202.67,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,89,Andres Gomez,"Davie, Fla.",'--',202.03,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,90,Carsten Hansen,Denmark,'--',201.17,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,91,Darren Andretta,"Wantagh, N.Y.",'--',198.83,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,92,Brad Miller,"Lees Summit, Mo.",'--',198.77,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,93,Bryan Bourget,"Woonsocket, R.I.",'--',197.17,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,94,Merwin Tan,Philippines,'--',196.47,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,95,Jace Meyer,"Monticello, Iowa",'--',195.97,135,0,,,
PBA World Championship Presented by Pabst Blue Ribbon,2022-03-06T12:00:00Z,2022-03-13T12:00:00Z,Bowlero Wauwatosa,11737 W Burleigh Street Wauwatosa 53222 United States,Earl Anthony,43,,,96,Connor Pickford,"Charlotte, N.C.",'--',195.93,135,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,1,Jason Belmonte,Australia,'3-0-0',234.65,"5,000.00",20000,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,2,EJ Tackett,"Bluffton, Ind.",'0-1-0',237.67,"3,000.00",12100,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,3,Sean Lavery-Spahr,"Pasadena, Texas",'0-1-0',234.95,"2,300.00",7100,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,4,Jesper Svensson,Sweden,'0-1-0',233.81,"1,900.00",5500,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,5,Kyle Troup,"Taylorsville, N.C.",'--',234.1,"1,700.00",4500,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,6,Dom Barrett,"Great Bentley, England",'--',233.4,"1,550.00",4000,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,7,AJ Johnson,"Oswego, Ill.",'--',229.5,"1,490.00",3700,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,8,Tommy Jones,"Simpsonville, S.C.",'--',229.05,"1,430.00",3500,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,9,Brad Miller,"Lees Summit, Mo.",'--',229.56,"1,370.00",3300,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,10,Tom Daugherty,"Riverview, Fla.",'--',229.39,"1,310.00",3100,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,11,Shawn Maldonado,Houston,'--',228.17,"1,250.00",3100,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,12,Anthony Lavery-Spahr,"Pasadena, Texas",'--',226.28,"1,190.00",2900,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,13,Packy Hanrahan,"Wichita, Kan.",'--',225.33,"1,130.00",2800,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,14,Jakob Butturff,"Tempe, Ariz.",'--',223.83,"1,070.00",2700,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,15,Bill O'Neill,"Langhorne, Pa.",'--',221.78,"1,010.00",2600,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,16,Zach Wilkins,Canada,'--',220.78,950,2500,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,17,Kyle Sherman,"O'Fallon, Mo.",'--',223.63,890,2300,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,18,Santtu Tahvanainen,Finland,'--',221.56,850,2200,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,19,Jake Peters,"Henderson, Nev.",'--',221.06,790,2125,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,20,Darren Tang,Las Vegas,'--',221.06,790,2225,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,21,Ildemaro Ruiz,Venezuela,'--',218.44,730,2075,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,22,Wesley Low Jr.,"Palmdale, Calif.",'--',218.25,690,2050,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,23,Chris Barnes,"Denton, Texas",'--',214.63,650,2125,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,24,Michael Ruben,"Selden, N.Y.",'--',208.56,610,2000,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,25,Matt Russo,"Ballwin, Missouri",'--',219.58,570,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,26,Dimitri Cruz,"Denton, Texas",'--',219.08,550,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,27,Stu Williams,"Pflugerville, Texas",'--',216.67,530,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,28,AJ Chapman,"Manchester, Iowa",'--',216.25,510,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,29,Kyle Duster,"Scottsdale, Ariz.",'--',215.42,490,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,30,Nick Pate,"Inver Grove Heights, Minn.",'--',214.92,460,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,31,Richie Teece,"Aldershot, Hampshire",'--',214.92,460,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,32,Nathan Ruest-Lajoie,"Témiscouata-Sur-Le-Lac, Quebec",'--',214.42,430,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,33,Paul Smith,"Madison, Conn.",'--',213.83,410,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,34,François Lavoie,Canada,'--',213.33,400,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,35,Jason Sterner,"Rochester, N.Y.",'--',213.25,390,0,,,
THE STORM CUP: PBA Lubbock Sports Open,2022-03-18T12:00:00Z,2022-03-20T12:00:00Z,South Plains Lanes,5150 69th St. Lubbock TX 79424 United States,Carmen Salvino,42,,,36,Nathan Bohr,"Austin, Texas",'--',213.17,380,0,,,
